% Nodes:             183799
0	0.014	0.052	7.6602e+17
0	0.014	0.054	7.1662e+17
0	0.014	0.056	6.704e+17
0	0.014	0.058	6.2717e+17
0	0.014	0.06	5.8672e+17
0	0.016	0	4.2462e+18
0	0.016	0.002	3.9723e+18
0	0.016	0.004	3.7161e+18
0	0.016	0.006	3.4765e+18
0	0.016	0.008	3.2523e+18
0	0.016	0.01	3.0425e+18
0	0.016	0.012	2.8463e+18
0	0.016	0.014	2.6627e+18
0	0.016	0.016	2.491e+18
0	0.016	0.018	2.3303e+18
0	0.016	0.02	2.1801e+18
0	0.016	0.022	2.0395e+18
0	0.016	0.024	1.9079e+18
0	0.016	0.026	1.7849e+18
0	0.016	0.028	1.6698e+18
0	0.016	0.03	1.5621e+18
0	0.016	0.032	1.4613e+18
0	0.016	0.034	1.3671e+18
0	0.016	0.036	1.2789e+18
0	0.016	0.038	1.1964e+18
0	0.016	0.04	1.1193e+18
0	0.016	0.042	1.0471e+18
0	0.016	0.044	9.7956e+17
0	0.016	0.046	9.1639e+17
0	0.016	0.048	8.5729e+17
0	0.016	0.05	8.02e+17
0	0.016	0.052	7.5027e+17
0	0.016	0.054	7.0189e+17
0	0.016	0.056	6.5662e+17
0	0.016	0.058	6.1427e+17
0	0.016	0.06	5.7466e+17
0	0.018	0	4.1474e+18
0	0.018	0.002	3.8799e+18
0	0.018	0.004	3.6297e+18
0	0.018	0.006	3.3956e+18
0	0.018	0.008	3.1766e+18
0	0.018	0.01	2.9717e+18
0	0.018	0.012	2.7801e+18
0	0.018	0.014	2.6008e+18
0	0.018	0.016	2.433e+18
0	0.018	0.018	2.2761e+18
0	0.018	0.02	2.1293e+18
0	0.018	0.022	1.992e+18
0	0.018	0.024	1.8635e+18
0	0.018	0.026	1.7433e+18
0	0.018	0.028	1.6309e+18
0	0.018	0.03	1.5257e+18
0	0.018	0.032	1.4273e+18
0	0.018	0.034	1.3353e+18
0	0.018	0.036	1.2492e+18
0	0.018	0.038	1.1686e+18
0	0.018	0.04	1.0932e+18
0	0.018	0.042	1.0227e+18
0	0.018	0.044	9.5677e+17
0	0.018	0.046	8.9506e+17
0	0.018	0.048	8.3734e+17
0	0.018	0.05	7.8333e+17
0	0.018	0.052	7.3281e+17
0	0.018	0.054	6.8555e+17
0	0.018	0.056	6.4134e+17
0	0.018	0.058	5.9998e+17
0	0.018	0.06	5.6128e+17
0	0.02	0	4.0396e+18
0	0.02	0.002	3.7791e+18
0	0.02	0.004	3.5354e+18
0	0.02	0.006	3.3074e+18
0	0.02	0.008	3.0941e+18
0	0.02	0.01	2.8945e+18
0	0.02	0.012	2.7078e+18
0	0.02	0.014	2.5332e+18
0	0.02	0.016	2.3698e+18
0	0.02	0.018	2.217e+18
0	0.02	0.02	2.074e+18
0	0.02	0.022	1.9403e+18
0	0.02	0.024	1.8151e+18
0	0.02	0.026	1.6981e+18
0	0.02	0.028	1.5885e+18
0	0.02	0.03	1.4861e+18
0	0.02	0.032	1.3903e+18
0	0.02	0.034	1.3006e+18
0	0.02	0.036	1.2167e+18
0	0.02	0.038	1.1382e+18
0	0.02	0.04	1.0648e+18
0	0.02	0.042	9.9616e+17
0	0.02	0.044	9.3192e+17
0	0.02	0.046	8.7181e+17
0	0.02	0.048	8.1559e+17
0	0.02	0.05	7.6299e+17
0	0.02	0.052	7.1378e+17
0	0.02	0.054	6.6775e+17
0	0.02	0.056	6.2468e+17
0	0.02	0.058	5.8439e+17
0	0.02	0.06	5.4671e+17
0	0.022	0	3.9238e+18
0	0.022	0.002	3.6708e+18
0	0.022	0.004	3.434e+18
0	0.022	0.006	3.2126e+18
0	0.022	0.008	3.0054e+18
0	0.022	0.01	2.8115e+18
0	0.022	0.012	2.6302e+18
0	0.022	0.014	2.4606e+18
0	0.022	0.016	2.3019e+18
0	0.022	0.018	2.1534e+18
0	0.022	0.02	2.0146e+18
0	0.022	0.022	1.8846e+18
0	0.022	0.024	1.7631e+18
0	0.022	0.026	1.6494e+18
0	0.022	0.028	1.543e+18
0	0.022	0.03	1.4435e+18
0	0.022	0.032	1.3504e+18
0	0.022	0.034	1.2633e+18
0	0.022	0.036	1.1818e+18
0	0.022	0.038	1.1056e+18
0	0.022	0.04	1.0343e+18
0	0.022	0.042	9.676e+17
0	0.022	0.044	9.052e+17
0	0.022	0.046	8.4682e+17
0	0.022	0.048	7.9221e+17
0	0.022	0.05	7.4112e+17
0	0.022	0.052	6.9332e+17
0	0.022	0.054	6.486e+17
0	0.022	0.056	6.0677e+17
0	0.022	0.058	5.6764e+17
0	0.022	0.06	5.3103e+17
0	0.024	0	3.8008e+18
0	0.024	0.002	3.5557e+18
0	0.024	0.004	3.3264e+18
0	0.024	0.006	3.1118e+18
0	0.024	0.008	2.9111e+18
0	0.024	0.01	2.7234e+18
0	0.024	0.012	2.5478e+18
0	0.024	0.014	2.3834e+18
0	0.024	0.016	2.2297e+18
0	0.024	0.018	2.0859e+18
0	0.024	0.02	1.9514e+18
0	0.024	0.022	1.8255e+18
0	0.024	0.024	1.7078e+18
0	0.024	0.026	1.5977e+18
0	0.024	0.028	1.4946e+18
0	0.024	0.03	1.3982e+18
0	0.024	0.032	1.3081e+18
0	0.024	0.034	1.2237e+18
0	0.024	0.036	1.1448e+18
